,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,ministries,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
93,23,1,89601,294650000.0,Finanzielle Zusammenarbeit mit Regionen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtneunsechsnulleins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtneunsechsnulleins  Finanzielle Zusammenarbeit mit Regionen,896012302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,78468275.68,896012302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,87199854.2,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,88393607.69,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,39026021.2,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,83203404.34,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,192613259.92,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,119768095.89,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,493362300.0,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,663420000.0,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,801100000.0,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,525390000.0
94,12,16,63405,290550000.0,Zuschuss für die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/innen der ehem. Deutschen Bundesbahn,Bundesministerium für Digitales und Verkehr,634051216,Bundesministerium für Digitales und Verkehr einssechssechsdreiviernullfünf ,Bundesministerium für Digitales und Verkehr einssechssechsdreiviernullfünf  Zuschuss für die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/innen der ehem. Deutschen Bundesbahn,636011222,Bundesministerium für Digitales und Verkehr,350980000.0,636011222,Bundesministerium für Digitales und Verkehr,350420000.0,636011222,Bundesministerium für Digitales und Verkehr,338320000.0,636011222,Bundesministerium für Digitales und Verkehr,344680000.0,634051216,Bundesministerium für Digitales und Verkehr,340040000.0,634051216,Bundesministerium für Digitales und Verkehr,332910000.0,634051216,Bundesministerium für Digitales und Verkehr,331600000.0,634051216,Bundesministerium für Digitales und Verkehr,324750000.0,634051216,Bundesministerium für Digitales und Verkehr,326310000.0,634051216,Bundesministerium für Digitales und Verkehr,308790000.0,634051216,Bundesministerium für Digitales und Verkehr,303800000.0
95,23,4,68703,282259170.9,Zahlungen an die Afrikanische Entwicklungsbank und an den Afrikanischen Entwicklungsfonds,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullviersechsachtsiebennulldrei ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullviersechsachtsiebennulldrei  Zahlungen an die Afrikanische Entwicklungsbank und an den Afrikanischen Entwicklungsfonds,687542302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,192964496.14,687542302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,183554281.87,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,197337925.03,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,199555474.41,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,196643579.95,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,175247761.94,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,204057005.89,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,185685694.85,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,261404369.78,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,215166750.62,687032304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,341809256.2
96,12,1,68422,274435521.21,Zuschüsse zur Förderung von Umwelt und Sicherheit in Unternehmen des mautpflichtigen Güterkraftverkehrs (De-Minimis-Programm),Bundesministerium für Digitales und Verkehr,684221201,Bundesministerium für Digitales und Verkehr nulleinssechsachtvierzweizwei ,Bundesministerium für Digitales und Verkehr nulleinssechsachtvierzweizwei  Zuschüsse zur Förderung von Umwelt und Sicherheit in Unternehmen des mautpflichtigen Güterkraftverkehrs (De-Minimis-Programm),684021209,Bundesministerium für Digitales und Verkehr,256701087.95,684021209,Bundesministerium für Digitales und Verkehr,167701793.68,684021209,Bundesministerium für Digitales und Verkehr,141484186.71,684021209,Bundesministerium für Digitales und Verkehr,156517838.96,684221201,Bundesministerium für Digitales und Verkehr,156588784.14,684221201,Bundesministerium für Digitales und Verkehr,211685378.01,684221201,Bundesministerium für Digitales und Verkehr,206795579.05,684221201,Bundesministerium für Digitales und Verkehr,260729782.3,684221201,Bundesministerium für Digitales und Verkehr,267408962.66,684221201,Bundesministerium für Digitales und Verkehr,251312925.6,684221201,Bundesministerium für Digitales und Verkehr,220820823.43
97,8,16,53201,266204764.47,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium der Finanzen,532010816,Bundesministerium der Finanzen einssechsfünfdreizweinulleins ,Bundesministerium der Finanzen einssechsfünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,532110805,Bundesministerium der Finanzen,1102447.19,532010816,Bundesministerium der Finanzen,19246277.26,532010816,Bundesministerium der Finanzen,29729546.67,532010816,Bundesministerium der Finanzen,26737209.36,532010816,Bundesministerium der Finanzen,46338946.12,532010816,Bundesministerium der Finanzen,73326890.94,532010816,Bundesministerium der Finanzen,98354337.65,532010816,Bundesministerium der Finanzen,147746206.29,532010816,Bundesministerium der Finanzen,171743433.91,532010816,Bundesministerium der Finanzen,200373539.02,532010816,Bundesministerium der Finanzen,236458158.94
98,11,4,63603,257400000.0,Zuschuss des Bundes an die Künstlersozialkasse,Bundesministerium für Arbeit und Soziales,636031104,Bundesministerium für Arbeit und Soziales nullviersechsdreisechsnulldrei ,Bundesministerium für Arbeit und Soziales nullviersechsdreisechsnulldrei  Zuschuss des Bundes an die Künstlersozialkasse,636121113,Bundesministerium für Arbeit und Soziales,162097044.19,636121113,Bundesministerium für Arbeit und Soziales,166953210.26,636031104,Bundesministerium für Arbeit und Soziales,174346103.35,636031104,Bundesministerium für Arbeit und Soziales,182367271.74,636031104,Bundesministerium für Arbeit und Soziales,189382718.69,636031104,Bundesministerium für Arbeit und Soziales,200694258.4,636031104,Bundesministerium für Arbeit und Soziales,207856238.78,636031104,Bundesministerium für Arbeit und Soziales,224530000.0,636031104,Bundesministerium für Arbeit und Soziales,216523449.26,636031104,Bundesministerium für Arbeit und Soziales,251415573.3,636031104,Bundesministerium für Arbeit und Soziales,384976000.0
99,12,11,43257,255915020.53,Versorgungsbezüge,Bundesministerium für Digitales und Verkehr,432571211,Bundesministerium für Digitales und Verkehr einseinsvierdreizweifünfsieben ,Bundesministerium für Digitales und Verkehr einseinsvierdreizweifünfsieben  Versorgungsbezüge,634031211,Bundesministerium für Digitales und Verkehr,496799.18,634031211,Bundesministerium für Digitales und Verkehr,615694.47,634031211,Bundesministerium für Digitales und Verkehr,750787.83,634031211,Bundesministerium für Digitales und Verkehr,837209.42,432571211,Bundesministerium für Digitales und Verkehr,203802816.43,432571211,Bundesministerium für Digitales und Verkehr,210716567.58,432571211,Bundesministerium für Digitales und Verkehr,217395092.96,432571211,Bundesministerium für Digitales und Verkehr,225816896.97,432571211,Bundesministerium für Digitales und Verkehr,231009780.52,432571211,Bundesministerium für Digitales und Verkehr,235501844.79,432571211,Bundesministerium für Digitales und Verkehr,242146651.21
100,4,52,68521,254378643.38,Kulturelle Einrichtungen und Aufgaben im Inland,Bundeskanzler und Bundeskanzleramt,685210452,Bundeskanzler und Bundeskanzleramt fünfzweisechsachtfünfzweieins ,Bundeskanzler und Bundeskanzleramt fünfzweisechsachtfünfzweieins  Kulturelle Einrichtungen und Aufgaben im Inland,685210405,Bundeskanzler und Bundeskanzleramt,145082321.61,685210405,Bundeskanzler und Bundeskanzleramt,149812802.4,685210405,Bundeskanzler und Bundeskanzleramt,158729679.89,685210405,Bundeskanzler und Bundeskanzleramt,166531077.25,685210452,Bundeskanzler und Bundeskanzleramt,145480602.91,685210452,Bundeskanzler und Bundeskanzleramt,166582406.54,685210452,Bundeskanzler und Bundeskanzleramt,176738619.35,685210452,Bundeskanzler und Bundeskanzleramt,180186070.94,685210452,Bundeskanzler und Bundeskanzleramt,216857897.72,685210452,Bundeskanzler und Bundeskanzleramt,290985708.23,685210452,Bundeskanzler und Bundeskanzleramt,259154578.34
101,11,6,68611,253044685.11,Verwendung von Zuschüssen des Europäischen Sozialfonds zu laufenden Maßnahmen,Bundesministerium für Arbeit und Soziales,686111106,Bundesministerium für Arbeit und Soziales nullsechssechsachtsechseinseins ,Bundesministerium für Arbeit und Soziales nullsechssechsachtsechseinseins  Verwendung von Zuschüssen des Europäischen Sozialfonds zu laufenden Maßnahmen,686511102,Bundesministerium für Arbeit und Soziales,206204199.43,686511102,Bundesministerium für Arbeit und Soziales,210259688.15,686111106,Bundesministerium für Arbeit und Soziales,136259305.12,686111106,Bundesministerium für Arbeit und Soziales,86884928.98,686111106,Bundesministerium für Arbeit und Soziales,33228710.79,686111106,Bundesministerium für Arbeit und Soziales,118998543.09,686111106,Bundesministerium für Arbeit und Soziales,34754697.73,686111106,Bundesministerium für Arbeit und Soziales,71539852.82,686111106,Bundesministerium für Arbeit und Soziales,112033637.84,686111106,Bundesministerium für Arbeit und Soziales,139520824.81,686111106,Bundesministerium für Arbeit und Soziales,231165820.04
102,17,2,68401,249817915.4,"Zuschüsse und Leistungen für laufende Zwecke an Länder, Träger und für Aufgaben der freien Jugendhilfe","Bundesministerium für Familie, Senioren, Frauen und Jugend",684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzweisechsachtviernulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzweisechsachtviernulleins  Zuschüsse und Leistungen für laufende Zwecke an Länder, Träger und für Aufgaben der freien Jugendhilfe",684111702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",191810893.59,684111702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",198221035.53,684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",159359871.1,684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",172828385.93,684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",185084773.03,684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",197267391.87,684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",217648919.79,684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",217417968.52,684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",231066144.65,684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",255045685.9,684011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",302800262.95
103,12,1,74141,246190622.38,"Um- und Ausbau, Lärmschutzmaßnahmen (Bundesstraßen)",Bundesministerium für Digitales und Verkehr,741411201,Bundesministerium für Digitales und Verkehr nulleinssiebenviereinsviereins ,"Bundesministerium für Digitales und Verkehr nulleinssiebenviereinsviereins  Um- und Ausbau, Lärmschutzmaßnahmen (Bundesstraßen)",741311209,Bundesministerium für Digitales und Verkehr,319444350.87,741311209,Bundesministerium für Digitales und Verkehr,217433056.39,741311209,Bundesministerium für Digitales und Verkehr,288873153.81,741311209,Bundesministerium für Digitales und Verkehr,265196720.9,741311201,Bundesministerium für Digitales und Verkehr,204892278.48,741311201,Bundesministerium für Digitales und Verkehr,240134916.43,741411201,Bundesministerium für Digitales und Verkehr,253425359.74,741411201,Bundesministerium für Digitales und Verkehr,227461294.32,741411201,Bundesministerium für Digitales und Verkehr,273887944.72,741411201,Bundesministerium für Digitales und Verkehr,226888876.59,741411201,Bundesministerium für Digitales und Verkehr,256142467.91
104,8,13,42801,243281699.93,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium der Finanzen,428010813,Bundesministerium der Finanzen einsdreivierzweiachtnulleins ,Bundesministerium der Finanzen einsdreivierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010803,Bundesministerium der Finanzen,7571629.34,428010813,Bundesministerium der Finanzen,180638155.09,428010813,Bundesministerium der Finanzen,192706536.66,428010813,Bundesministerium der Finanzen,197649810.52,428010813,Bundesministerium der Finanzen,192839993.75,428010813,Bundesministerium der Finanzen,192025651.12,428010813,Bundesministerium der Finanzen,194577039.99,428010813,Bundesministerium der Finanzen,224392937.3,428010813,Bundesministerium der Finanzen,234692708.48,428010813,Bundesministerium der Finanzen,245530999.25,428010813,Bundesministerium der Finanzen,258096823.67
105,14,1,68701,233550988.74,Beitrag zu den NATO-Militärhaushalten,Bundesministerium der Verteidigung,687011401,Bundesministerium der Verteidigung nulleinssechsachtsiebennulleins ,Bundesministerium der Verteidigung nulleinssechsachtsiebennulleins  Beitrag zu den NATO-Militärhaushalten,687011422,Bundesministerium der Verteidigung,94345875.21,687011422,Bundesministerium der Verteidigung,98259410.22,687011422,Bundesministerium der Verteidigung,90112812.07,687011422,Bundesministerium der Verteidigung,102269005.95,687011401,Bundesministerium der Verteidigung,99999819.13,687011401,Bundesministerium der Verteidigung,111277871.75,687011401,Bundesministerium der Verteidigung,111859667.58,687011401,Bundesministerium der Verteidigung,120600000.0,687011401,Bundesministerium der Verteidigung,125000000.0,687011401,Bundesministerium der Verteidigung,167999999.15,687011401,Bundesministerium der Verteidigung,169280000.0
106,23,1,86611,222368998.41,Bilaterale Finanzielle Zusammenarbeit - Darlehen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtsechssechseinseins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtsechssechseinseins  Bilaterale Finanzielle Zusammenarbeit - Darlehen,866012302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1665523078.87,866012302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1434637396.91,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,229856392.31,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,274400000.0,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,220205397.3,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,240500000.0,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,260499999.97,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,221504000.0,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,174339565.06,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,301240000.0,866112301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,316080000.0
